dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work
2016-02-03,80641000,Himki,2,2,3,3
2016-02-03,82620000,Himki,1,3,2,2
2016-02-03,82654000,Himki,2,3,2,
2016-02-03,82701000,Himki,2,2,2,2
2016-02-03,82701000,Metropolis,1,1,2,2
2016-02-03,82701000,Metropolis,1,2,5,5
2016-02-03,82701000,Shuka,1,2,2,2
2016-02-03,82701000,Shuka,2,2,2,2
2016-02-03,82705000,Himki,1,3,2,
2016-02-03,82705000,Shuka,1,2,2,
2016-02-03,83701000,Metropolis,1,2,8,8
2016-02-03,83701000,Metropolis,2,4,3,3
2016-02-03,86610000,Metropolis,2,3,3,3
2016-02-03,86701000,Metropolis,1,2,3,
2016-02-03,8701000,Metropolis,1,2,4,
2016-02-03,87701000,Himki,1,2,9,
2016-02-03,88620000,Shuka,2,2,4,4
2016-02-03,89629000,Himki,1,4,3,3
2016-02-03,89701000,Himki,2,2,3,3
2016-02-03,89701000,Metropolis,1,2,3,3
2016-02-03,89701000,Metropolis,1,3,3,3
2016-02-03,89701000,Shuka,1,2,3,3
2016-02-03,89701000,Shuka,2,1,3,3
2016-02-03,90701000,Himki,2,4,3,3
2016-02-03,90701000,Metropolis,2,2,3,
2016-02-03,91623000,Metropolis,1,2,2,
2016-02-03,91701000,Metropolis,2,3,2,2
2016-02-03,92701000,Himki,1,2,4,4
2016-02-03,92701000,Himki,2,1,4,4
2016-02-03,92701000,Metropolis,1,3,4,4
2016-02-03,92730000,Metropolis,2,2,4,4
2016-02-03,93701000,Metropolis,2,4,2,2
2016-02-03,94740000,Himki,2,2,11,11
2016-02-03,96607000,Himki,2,3,2,2
2016-02-03,96701000,Himki,1,2,2,2
2016-02-03,96701000,Metropolis,2,4,2,2
2016-02-03,96701000,Shuka,1,2,2,
2016-02-03,97638000,Shuka,1,1,3,
2016-02-03,97638000,Shuka,1,2,3,3
2016-02-03,97701000,Himki,1,1,3,
2016-02-03,97701000,Himki,1,2,3,3
2016-02-03,97701000,Himki,1,4,3,3
2016-02-03,97701000,Himki,2,3,3,3
2016-02-03,97701000,Shuka,1,2,3,
2016-02-03,97701000,Shuka,2,4,3,
2016-02-03,97707000,Metropolis,1,3,3,3
2016-02-03,98627000,Metropolis,1,2,3,3
2016-02-03,98701000,Himki,2,1,3,3
2016-02-03,98701000,Himki,2,2,3,3
2016-02-03,98701000,Metropolis,1,3,3,3
2016-02-03,,Himki,1,1,67,90
2016-02-03,,Himki,1,2,206,301
2016-02-03,,Himki,1,3,141,218
2016-02-03,,Himki,1,4,93,138
2016-02-03,,Himki,2,1,41,30
2016-02-03,,Himki,2,2,111,143
2016-02-03,,Himki,2,3,100,123
2016-02-03,,Himki,2,4,45,75
2016-02-03,,Metropolis,1,1,48,102
2016-02-03,,Metropolis,1,2,227,362
2016-02-03,,Metropolis,1,3,98,158
2016-02-03,,Metropolis,1,4,48,93
2016-02-03,,Metropolis,2,1,63,67
2016-02-03,,Metropolis,2,2,188,195
2016-02-03,,Metropolis,2,3,73,101
2016-02-03,,Metropolis,2,4,33,52
2016-02-03,,Shuka,1,1,22,68
2016-02-03,,Shuka,1,2,141,247
2016-02-03,,Shuka,1,3,74,123
2016-02-03,,Shuka,1,4,63,94
2016-02-03,,Shuka,2,1,19,38
2016-02-03,,Shuka,2,2,100,200
2016-02-03,,Shuka,2,3,52,113
2016-02-03,,Shuka,2,4,56,75
2016-02-04,10701000,Metropolis,1,4,3,3
2016-02-04,11701000,Himki,1,2,4,4
2016-02-04,11701000,Metropolis,2,3,4,4
2016-02-04,11725000,Himki,1,2,4,4
2016-02-04,12645000,Himki,1,2,2,2
2016-02-04,12701000,Himki,1,2,2,2
2016-02-04,12701000,Metropolis,2,3,5,5
2016-02-04,14640000,Himki,1,4,5,
2016-02-04,14701000,Himki,1,2,10,10
2016-02-04,14701000,Metropolis,1,2,5,
2016-02-04,15608000,Metropolis,1,2,5,
2016-02-04,15611000,Himki,1,3,9,5
2016-02-04,15638000,Himki,1,2,5,5
2016-02-04,15642000,Shuka,2,2,5,5
2016-02-04,15656000,Himki,2,2,5,5
2016-02-04,15701000,Himki,1,2,5,5
2016-02-04,15701000,Metropolis,1,3,5,5
2016-02-04,1701000,Metropolis,1,2,4,4
2016-02-04,17605000,Metropolis,1,3,4,
2016-02-04,17610000,Himki,1,2,4,4
2016-02-04,17610000,Himki,2,2,4,
2016-02-04,17640000,Shuka,2,2,4,4
2016-02-04,17642000,Shuka,2,2,4,4
2016-02-04,17720000,Metropolis,1,1,4,
2016-02-04,17725000,Shuka,1,2,4,
2016-02-04,18618000,Himki,2,2,3,3
2016-02-04,18654000,Metropolis,1,1,3,3
2016-02-04,18654000,Metropolis,1,3,3,3
2016-02-04,18701000,Himki,1,4,3,3
2016-02-04,18701000,Himki,2,2,3,
2016-02-04,18701000,Himki,2,3,3,
2016-02-04,18701000,Metropolis,1,2,3,3
2016-02-04,18715000,Metropolis,1,3,3,3
2016-02-04,18715000,Metropolis,1,4,3,3
2016-02-04,18720000,Shuka,1,2,3,3
2016-02-04,19640000,Himki,1,4,3,3
2016-02-04,19730000,Himki,1,3,3,3
2016-02-04,19730000,Himki,1,4,3,3
2016-02-04,20629000,Himki,1,3,4,4
2016-02-04,20649000,Metropolis,2,4,4,
2016-02-04,20701000,Himki,2,3,4,4
2016-02-04,20701000,Metropolis,2,1,4,4
2016-02-04,20701000,Metropolis,2,2,4,4
2016-02-04,22607000,Himki,1,3,4,4
2016-02-04,22607000,Himki,2,3,4,
2016-02-04,22624000,Metropolis,1,2,4,
2016-02-04,22631000,Shuka,2,3,4,
2016-02-04,22637000,Himki,2,4,4,4
2016-02-04,22637000,Metropolis,2,2,4,4
2016-02-04,22701000,Himki,1,2,4,4
2016-02-04,22701000,Metropolis,2,3,4,
2016-02-04,22701000,Shuka,2,4,4,
2016-02-04,22721000,Himki,2,3,4,
2016-02-04,24601000,Metropolis,1,2,3,3
2016-02-04,24603000,Metropolis,1,2,3,
2016-02-04,24620000,Shuka,2,1,3,3
2016-02-04,24637000,Metropolis,1,4,3,
2016-02-04,24701000,Metropolis,1,2,3,3
2016-02-04,24701000,Shuka,1,4,3,
2016-02-04,24701000,Shuka,2,2,3,3
2016-02-04,24701000,Shuka,2,3,3,3
2016-02-04,27701000,Himki,1,1,7,7
2016-02-04,27701000,Metropolis,1,2,7,7
2016-02-04,28602000,Himki,1,1,5,5
2016-02-04,28608000,Himki,2,4,5,
2016-02-04,28612000,Himki,1,2,5,
2016-02-04,28620000,Himki,2,4,5,
2016-02-04,28622000,Himki,1,2,5,5
2016-02-04,28622000,Shuka,1,1,5,5
2016-02-04,28630000,Himki,1,4,5,5
2016-02-04,28630000,Shuka,1,2,5,9
2016-02-04,28646000,Himki,1,3,5,
2016-02-04,28655000,Himki,2,1,5,5
2016-02-04,28701000,Himki,1,2,15,10
2016-02-04,28701000,Himki,1,3,15,15
2016-02-04,28701000,Himki,1,4,10,10
2016-02-04,28701000,Himki,2,2,15,15
2016-02-04,28701000,Himki,2,3,10,10
2016-02-04,28701000,Himki,2,4,15,15
2016-02-04,28701000,Metropolis,1,3,5,9
2016-02-04,28701000,Shuka,1,2,5,5
2016-02-04,28701000,Shuka,1,3,10,5
2016-02-04,28701000,Shuka,2,1,5,5
2016-02-04,28701000,Shuka,2,4,5,5
2016-02-04,28714000,Himki,1,3,5,5
2016-02-04,28726000,Metropolis,1,4,5,
2016-02-04,29623000,Metropolis,1,3,5,
2016-02-04,29638000,Himki,1,2,5,5
2016-02-04,29701000,Himki,2,2,5,5
2016-02-04,29715000,Metropolis,1,2,5,5
2016-02-04,29715000,Shuka,1,2,11,11
2016-02-04,32627000,Metropolis,1,2,6,
2016-02-04,33628000,Shuka,2,2,4,
2016-02-04,34701000,Himki,2,3,6,
2016-02-04,34701000,Metropolis,1,2,6,6
2016-02-04,3616000,Shuka,2,4,6,6
2016-02-04,3655000,Metropolis,1,4,6,6
2016-02-04,36640000,Metropolis,1,4,2,2
2016-02-04,36701000,Himki,1,2,2,2
2016-02-04,36701000,Metropolis,1,2,2,2
2016-02-04,36701000,Metropolis,2,2,2,2
2016-02-04,36701000,Metropolis,2,3,2,2
2016-02-04,36701000,Shuka,1,4,2,2
2016-02-04,36718000,Shuka,1,3,2,2
2016-02-04,36740000,Himki,1,3,2,2
2016-02-04,36740000,Himki,2,3,2,2
2016-02-04,36740000,Metropolis,2,1,2,2
2016-02-04,36750000,Metropolis,2,2,2,2
2016-02-04,36750000,Metropolis,2,4,2,2
2016-02-04,3701000,Metropolis,1,3,6,6
2016-02-04,3701000,Metropolis,2,2,6,6
2016-02-04,3701000,Shuka,2,2,6,
2016-02-04,3726000,Himki,1,2,6,10
2016-02-04,3726000,Himki,1,3,13,6
2016-02-04,3726000,Himki,2,3,6,6
2016-02-04,3726000,Metropolis,1,3,13,4
2016-02-04,3726000,Metropolis,1,4,6,
2016-02-04,3726000,Metropolis,2,2,6,6
2016-02-04,3726000,Metropolis,2,4,6,
2016-02-04,3726000,Shuka,1,3,6,
2016-02-04,3726000,Shuka,2,4,6,6
2016-02-04,38638000,Metropolis,1,1,5,5
2016-02-04,38640000,Himki,1,4,5,5
2016-02-04,38701000,Shuka,2,2,5,5
2016-02-04,38710000,Metropolis,1,2,5,5
2016-02-04,38710000,Metropolis,1,4,5,5
2016-02-04,40301000,Shuka,1,3,4,4
2016-02-04,40310000,Metropolis,1,2,4,
2016-02-04,40311000,Himki,1,3,4,
2016-02-04,40315000,Himki,1,4,4,4
2016-02-04,40315000,Himki,2,2,4,4
2016-02-04,40322000,Metropolis,2,1,4,4
2016-02-04,40322000,Metropolis,2,3,4,
2016-02-04,40329000,Himki,1,3,4,4
2016-02-04,40332000,Metropolis,2,2,4,4
2016-02-04,40351000,Himki,2,2,4,4
2016-02-04,40372000,Metropolis,2,3,4,
2016-02-04,40377000,Himki,1,3,4,
2016-02-04,40383000,Metropolis,1,2,4,4
2016-02-04,40385000,Shuka,2,3,4,
2016-02-04,40389000,Shuka,1,2,4,
2016-02-04,40913000,Himki,2,2,4,4
2016-02-04,41612000,Metropolis,1,3,4,4
2016-02-04,41612000,Shuka,1,3,4,
2016-02-04,41612000,Shuka,2,2,4,4
2016-02-04,41615000,Metropolis,2,4,4,
2016-02-04,41618000,Metropolis,2,2,4,4
2016-02-04,41630000,Metropolis,2,2,4,4
2016-02-04,42615000,Himki,1,2,5,5
2016-02-04,42701000,Metropolis,2,4,5,
2016-02-04,44701000,Metropolis,1,4,5,5
2016-02-04,45301000,Himki,1,1,4,4
2016-02-04,45301000,Himki,1,2,4,4
2016-02-04,45301000,Himki,1,3,8,8
2016-02-04,45301000,Himki,1,4,4,
2016-02-04,45301000,Himki,2,1,4,
2016-02-04,45301000,Himki,2,2,8,4
2016-02-04,45301000,Metropolis,1,1,4,
2016-02-04,45301000,Metropolis,1,2,11,4
2016-02-04,45301000,Metropolis,1,3,4,
2016-02-04,45301000,Metropolis,2,1,8,
2016-02-04,45301000,Metropolis,2,2,11,4
2016-02-04,45301000,Metropolis,2,4,8,
2016-02-04,45301000,Shuka,1,2,4,4
2016-02-04,45301000,Shuka,1,3,4,8
2016-02-04,45301000,Shuka,1,4,4,4
2016-02-04,45301000,Shuka,2,2,4,8
2016-02-04,45302000,Himki,1,2,4,
2016-02-04,45302000,Himki,1,4,4,4
2016-02-04,45302000,Himki,2,2,8,8
2016-02-04,45302000,Metropolis,1,2,8,8
2016-02-04,45302000,Metropolis,1,3,11,4
2016-02-04,45302000,Metropolis,2,1,8,4
2016-02-04,45302000,Metropolis,2,2,8,
2016-02-04,45302000,Metropolis,2,3,8,8
2016-02-04,45302000,Shuka,1,1,4,4
2016-02-04,45302000,Shuka,1,2,8,8
2016-02-04,45302000,Shuka,1,3,4,4
2016-02-04,45302000,Shuka,1,4,8,4
2016-02-04,45302000,Shuka,2,1,4,
2016-02-04,45302000,Shuka,2,2,11,4
2016-02-04,45302000,Shuka,2,3,8,4
2016-02-04,45302000,Shuka,2,4,4,4
2016-02-04,45303000,Himki,1,2,4,4
2016-02-04,45303000,Himki,1,4,4,
2016-02-04,45303000,Himki,2,3,4,
2016-02-04,45303000,Metropolis,1,2,4,
2016-02-04,45303000,Metropolis,2,1,4,
2016-02-04,45303000,Metropolis,2,2,8,
2016-02-04,45303000,Metropolis,2,3,4,
2016-02-04,45303000,Shuka,1,2,4,4
2016-02-04,45303000,Shuka,2,2,8,
2016-02-04,45303000,Shuka,2,3,4,4
2016-02-04,45304000,Himki,1,2,4,
2016-02-04,45304000,Metropolis,2,2,4,
2016-02-04,45304000,Shuka,1,1,4,
2016-02-04,45304000,Shuka,2,3,4,4
2016-02-04,45305000,Himki,1,1,4,
2016-02-04,45305000,Himki,1,2,19,11
2016-02-04,45305000,Himki,2,2,11,11
2016-02-04,45305000,Himki,2,4,4,
2016-02-04,45305000,Metropolis,1,1,11,11
2016-02-04,45305000,Metropolis,1,2,15,4
2016-02-04,45305000,Metropolis,2,1,8,4
2016-02-04,45305000,Metropolis,2,2,15,8
2016-02-04,45305000,Metropolis,2,3,11,4
2016-02-04,45305000,Shuka,1,2,19,4
2016-02-04,45305000,Shuka,1,3,8,
2016-02-04,45305000,Shuka,2,1,11,8
2016-02-04,45305000,Shuka,2,2,4,
2016-02-04,45305000,Shuka,2,3,8,4
2016-02-04,45305000,Shuka,2,4,4,4
2016-02-04,45306000,Himki,1,3,8,11
2016-02-04,45306000,Himki,2,1,4,
2016-02-04,45306000,Himki,2,2,4,
2016-02-04,45306000,Metropolis,1,2,27,4
2016-02-04,45306000,Metropolis,1,4,8,
2016-02-04,45306000,Metropolis,2,1,4,
2016-02-04,45306000,Metropolis,2,2,4,
2016-02-04,45306000,Metropolis,2,4,4,
2016-02-04,45306000,Shuka,1,2,4,4
2016-02-04,45306000,Shuka,1,3,11,4
2016-02-04,45306000,Shuka,2,1,8,4
2016-02-04,45306000,Shuka,2,2,8,
2016-02-04,45306000,Shuka,2,3,4,
2016-02-04,45306000,Shuka,2,4,4,4
2016-02-04,45307000,Himki,1,1,8,
2016-02-04,45307000,Himki,1,2,4,4
2016-02-04,45307000,Himki,2,2,11,4
2016-02-04,45307000,Himki,2,4,4,4
2016-02-04,45307000,Metropolis,1,1,4,
2016-02-04,45307000,Metropolis,1,2,27,11
2016-02-04,45307000,Metropolis,2,1,4,4
2016-02-04,45307000,Metropolis,2,2,15,4
2016-02-04,45307000,Metropolis,2,4,4,
2016-02-04,45307000,Shuka,1,2,8,4
2016-02-04,45307000,Shuka,1,3,4,4
2016-02-04,45307000,Shuka,1,4,4,
2016-02-04,45307000,Shuka,2,1,4,
2016-02-04,45307000,Shuka,2,2,8,4
2016-02-04,45307000,Shuka,2,4,8,4
2016-02-04,45308000,Himki,1,2,8,
2016-02-04,45308000,Himki,2,2,4,
2016-02-04,45308000,Metropolis,1,1,4,
2016-02-04,45308000,Metropolis,1,2,11,
2016-02-04,45308000,Metropolis,1,3,4,
2016-02-04,45308000,Metropolis,1,4,4,
2016-02-04,45308000,Metropolis,2,2,4,
2016-02-04,45308000,Metropolis,2,3,4,
2016-02-04,45308000,Metropolis,2,4,8,4
2016-02-04,45308000,Shuka,1,1,4,4
2016-02-04,45308000,Shuka,1,2,4,
2016-02-04,45308000,Shuka,1,3,4,
2016-02-04,45308000,Shuka,2,2,4,4
2016-02-04,45309000,Himki,1,1,11,8
2016-02-04,45309000,Himki,1,2,4,8
2016-02-04,45309000,Himki,1,4,4,4
2016-02-04,45309000,Metropolis,1,2,19,11
2016-02-04,45309000,Metropolis,1,3,4,
2016-02-04,45309000,Metropolis,2,2,15,
2016-02-04,45309000,Metropolis,2,3,8,4
2016-02-04,45309000,Metropolis,2,4,11,8
2016-02-04,45309000,Shuka,1,1,4,4
2016-02-04,45309000,Shuka,1,2,11,4
2016-02-04,45309000,Shuka,1,4,4,8
2016-02-04,45309000,Shuka,2,2,15,4
2016-02-04,45309000,Shuka,2,3,4,4
2016-02-04,45310000,Himki,1,3,4,
2016-02-04,45310000,Metropolis,1,2,8,4
2016-02-04,45310000,Metropolis,1,4,4,
2016-02-04,45310000,Metropolis,2,2,8,
2016-02-04,45310000,Metropolis,2,3,4,
2016-02-04,45310000,Shuka,1,2,8,4
2016-02-04,45310000,Shuka,1,3,8,
2016-02-04,45310000,Shuka,2,3,8,
2016-02-04,45310000,Shuka,2,4,4,4
2016-02-04,45311000,Himki,1,3,4,4
2016-02-04,45311000,Metropolis,1,2,8,4
2016-02-04,45311000,Metropolis,1,3,8,4
2016-02-04,45311000,Metropolis,1,4,4,4
2016-02-04,45311000,Metropolis,2,1,4,4
2016-02-04,45311000,Metropolis,2,2,11,
2016-02-04,45311000,Shuka,2,2,4,
2016-02-04,45311000,Shuka,2,4,8,
2016-02-04,45312000,Himki,1,2,8,
2016-02-04,45312000,Himki,1,3,4,
2016-02-04,45312000,Himki,2,3,4,
2016-02-04,45312000,Metropolis,1,2,15,11
2016-02-04,45312000,Metropolis,1,3,4,4
2016-02-04,45312000,Metropolis,1,4,8,
2016-02-04,45312000,Metropolis,2,1,11,19
2016-02-04,45312000,Metropolis,2,2,15,
2016-02-04,45312000,Metropolis,2,3,4,4
2016-02-04,45312000,Metropolis,2,4,8,15
2016-02-04,45312000,Shuka,1,1,4,
2016-02-04,45312000,Shuka,1,2,8,8
2016-02-04,45312000,Shuka,1,3,8,4
2016-02-04,45312000,Shuka,1,4,4,4
2016-02-04,45312000,Shuka,2,1,4,
2016-02-04,45312000,Shuka,2,2,8,15
2016-02-04,45312000,Shuka,2,4,8,4
2016-02-04,45313000,Himki,1,2,11,4
2016-02-04,45313000,Himki,1,3,4,4
2016-02-04,45313000,Himki,2,3,4,4
2016-02-04,45313000,Himki,2,4,4,4
2016-02-04,45313000,Metropolis,1,1,4,8
2016-02-04,45313000,Metropolis,1,2,11,4
2016-02-04,45313000,Metropolis,1,4,8,
2016-02-04,45313000,Metropolis,2,1,4,
2016-02-04,45313000,Metropolis,2,2,4,
2016-02-04,45313000,Metropolis,2,3,15,8
2016-02-04,45313000,Metropolis,2,4,8,4
2016-02-04,45313000,Shuka,1,3,4,
2016-02-04,45313000,Shuka,2,1,4,4
2016-02-04,45313000,Shuka,2,2,11,8
2016-02-04,45313000,Shuka,2,3,4,
2016-02-04,45313000,Shuka,2,4,4,4
2016-02-04,45314000,Himki,1,2,11,8
2016-02-04,45314000,Himki,1,3,8,11
2016-02-04,45314000,Himki,2,3,8,8
2016-02-04,45314000,Himki,2,4,4,4
2016-02-04,45314000,Metropolis,1,1,4,4
2016-02-04,45314000,Metropolis,1,2,8,19
2016-02-04,45314000,Metropolis,1,3,8,
2016-02-04,45314000,Metropolis,2,1,4,
2016-02-04,45314000,Metropolis,2,2,15,
2016-02-04,45314000,Metropolis,2,4,8,4
2016-02-04,45314000,Shuka,1,3,8,8
2016-02-04,45314000,Shuka,2,4,4,
2016-02-04,45315000,Himki,1,2,8,4
2016-02-04,45315000,Himki,1,3,8,8
2016-02-04,45315000,Himki,2,2,4,4
2016-02-04,45315000,Himki,2,3,4,4
2016-02-04,45315000,Metropolis,1,2,27,19
2016-02-04,45315000,Metropolis,1,3,15,4
2016-02-04,45315000,Metropolis,2,2,4,8
2016-02-04,45315000,Metropolis,2,3,8,11
2016-02-04,45315000,Metropolis,2,4,4,
2016-02-04,45315000,Shuka,1,2,4,15
2016-02-04,45315000,Shuka,1,3,4,4
2016-02-04,45315000,Shuka,2,2,4,8
2016-02-04,45315000,Shuka,2,3,4,4
2016-02-04,45315000,Shuka,2,4,4,4
2016-02-04,45316000,Himki,1,2,4,4
2016-02-04,45316000,Himki,2,1,4,4
2016-02-04,45316000,Himki,2,2,8,4
2016-02-04,45316000,Himki,2,4,4,4
2016-02-04,45316000,Metropolis,1,1,4,8
2016-02-04,45316000,Metropolis,1,2,8,4
2016-02-04,45316000,Metropolis,1,3,8,11
2016-02-04,45316000,Metropolis,2,4,8,4
2016-02-04,45316000,Shuka,1,1,4,4
2016-02-04,45316000,Shuka,1,2,4,4
2016-02-04,45316000,Shuka,1,3,4,4
2016-02-04,45316000,Shuka,2,1,4,4
2016-02-04,45316000,Shuka,2,4,4,
2016-02-04,45317000,Himki,1,2,11,11
2016-02-04,45317000,Metropolis,1,2,4,4
2016-02-04,45317000,Metropolis,1,4,4,4
2016-02-04,45317000,Metropolis,2,2,4,4
2016-02-04,45317000,Shuka,2,1,4,4
2016-02-04,45318000,Himki,1,3,4,8
2016-02-04,45318000,Himki,2,2,4,11
2016-02-04,45318000,Metropolis,1,1,4,15
2016-02-04,45318000,Metropolis,1,2,15,30
2016-02-04,45318000,Metropolis,2,1,4,4
2016-02-04,45318000,Metropolis,2,2,11,15
2016-02-04,45318000,Metropolis,2,3,4,15
2016-02-04,45318000,Shuka,1,1,4,15
2016-02-04,45318000,Shuka,1,2,4,23
2016-02-04,45318000,Shuka,1,3,4,8
2016-02-04,45318000,Shuka,2,2,4,34
2016-02-04,45318000,Shuka,2,3,4,8
2016-02-04,45318000,Shuka,2,4,4,8
2016-02-04,45319000,Himki,1,2,8,15
2016-02-04,45319000,Himki,1,4,4,4
2016-02-04,45319000,Himki,2,1,4,4
2016-02-04,45319000,Himki,2,2,15,8
2016-02-04,45319000,Metropolis,1,1,8,4
2016-02-04,45319000,Metropolis,1,2,15,11
2016-02-04,45319000,Metropolis,1,3,11,8
2016-02-04,45319000,Metropolis,1,4,4,
2016-02-04,45319000,Metropolis,2,2,4,4
2016-02-04,45319000,Metropolis,2,3,4,4
2016-02-04,45319000,Shuka,1,1,4,
2016-02-04,45319000,Shuka,1,2,27,15
2016-02-04,45319000,Shuka,1,3,4,
2016-02-04,45319000,Shuka,2,2,4,8
2016-02-04,45319000,Shuka,2,3,8,
2016-02-04,45319000,Shuka,2,4,8,
2016-02-04,45320000,Himki,1,2,23,19
2016-02-04,45320000,Himki,1,3,4,4
2016-02-04,45320000,Himki,1,4,8,4
2016-02-04,45320000,Himki,2,2,15,11
2016-02-04,45320000,Himki,2,3,4,
2016-02-04,45320000,Metropolis,1,1,4,
2016-02-04,45320000,Metropolis,1,2,23,4
2016-02-04,45320000,Metropolis,1,3,15,4
2016-02-04,45320000,Metropolis,2,1,4,
2016-02-04,45320000,Metropolis,2,2,11,
2016-02-04,45320000,Metropolis,2,3,8,
2016-02-04,45320000,Metropolis,2,4,4,8
2016-02-04,45320000,Shuka,1,2,19,23
2016-02-04,45320000,Shuka,1,3,11,15
2016-02-04,45320000,Shuka,1,4,4,
2016-02-04,45320000,Shuka,2,1,4,
2016-02-04,45320000,Shuka,2,2,23,11
2016-02-04,45320000,Shuka,2,3,19,
2016-02-04,45320000,Shuka,2,4,8,4
2016-02-04,45321000,Himki,1,2,11,11
2016-02-04,45321000,Himki,1,3,8,8
2016-02-04,45321000,Himki,1,4,4,
2016-02-04,45321000,Himki,2,1,4,4
2016-02-04,45321000,Himki,2,4,4,4
2016-02-04,45321000,Metropolis,1,2,23,4
2016-02-04,45321000,Metropolis,1,3,4,4
2016-02-04,45321000,Metropolis,1,4,8,4
2016-02-04,45321000,Metropolis,2,1,8,4
2016-02-04,45321000,Metropolis,2,4,4,
2016-02-04,45321000,Shuka,1,2,23,11
2016-02-04,45321000,Shuka,1,3,8,4
2016-02-04,45321000,Shuka,1,4,4,4
2016-02-04,45321000,Shuka,2,1,8,8
2016-02-04,45321000,Shuka,2,2,4,4
2016-02-04,45321000,Shuka,2,3,4,11
2016-02-04,45321000,Shuka,2,4,11,4
2016-02-04,45322000,Himki,1,2,4,8
2016-02-04,45322000,Metropolis,1,2,15,4
2016-02-04,45322000,Metropolis,1,3,8,4
2016-02-04,45322000,Metropolis,2,2,15,4
2016-02-04,45322000,Shuka,1,1,4,
2016-02-04,45322000,Shuka,1,2,4,
2016-02-04,45322000,Shuka,2,1,4,
2016-02-04,45322000,Shuka,2,2,4,
2016-02-04,45323000,Himki,1,2,4,8
2016-02-04,45323000,Himki,1,3,8,
2016-02-04,45323000,Himki,2,1,4,4
2016-02-04,45323000,Himki,2,2,8,8
2016-02-04,45323000,Himki,2,3,4,11
2016-02-04,45323000,Himki,2,4,4,
2016-02-04,45323000,Metropolis,1,2,19,8
2016-02-04,45323000,Metropolis,1,3,11,8
2016-02-04,45323000,Metropolis,1,4,4,
2016-02-04,45323000,Metropolis,2,1,4,
2016-02-04,45323000,Metropolis,2,2,4,
2016-02-04,45323000,Metropolis,2,3,8,8
2016-02-04,45323000,Shuka,1,2,8,8
2016-02-04,45323000,Shuka,1,3,4,4
2016-02-04,45323000,Shuka,1,4,4,8
2016-02-04,45323000,Shuka,2,1,4,
2016-02-04,45323000,Shuka,2,2,8,4
2016-02-04,45323000,Shuka,2,3,8,
2016-02-04,45324000,Himki,1,3,4,
2016-02-04,45324000,Metropolis,1,2,11,19
2016-02-04,45324000,Shuka,1,2,8,11
2016-02-04,45324000,Shuka,1,3,4,
2016-02-04,45325000,Himki,1,1,4,7
2016-02-04,45325000,Himki,2,4,4,4
2016-02-04,45325000,Metropolis,1,2,15,8
2016-02-04,45325000,Metropolis,1,3,11,4
2016-02-04,45325000,Metropolis,1,4,8,11
2016-02-04,45325000,Metropolis,2,1,4,8
2016-02-04,45325000,Metropolis,2,2,23,11
2016-02-04,45325000,Metropolis,2,3,11,8
2016-02-04,45325000,Metropolis,2,4,8,8
2016-02-04,45325000,Shuka,1,2,4,15
2016-02-04,45325000,Shuka,1,3,4,4
2016-02-04,45325000,Shuka,2,1,11,15
2016-02-04,45325000,Shuka,2,2,8,11
2016-02-04,45326000,Himki,1,2,8,8
2016-02-04,45326000,Himki,1,3,4,4
2016-02-04,45326000,Himki,1,4,4,4
2016-02-04,45326000,Metropolis,1,1,4,
2016-02-04,45326000,Metropolis,1,2,4,
2016-02-04,45326000,Metropolis,1,4,4,
2016-02-04,45326000,Metropolis,2,1,4,
2016-02-04,45326000,Metropolis,2,2,8,
2016-02-04,45326000,Metropolis,2,3,4,
2016-02-04,45326000,Shuka,1,1,4,4
2016-02-04,45326000,Shuka,1,2,8,
2016-02-04,45326000,Shuka,1,3,4,4
2016-02-04,45326000,Shuka,2,2,4,4
2016-02-04,45326000,Shuka,2,3,15,11
2016-02-04,45327000,Himki,2,3,4,
2016-02-04,45327000,Metropolis,1,1,8,4
2016-02-04,45327000,Metropolis,1,2,8,4
2016-02-04,45327000,Metropolis,1,3,4,11
2016-02-04,45327000,Metropolis,1,4,4,4
2016-02-04,45327000,Metropolis,2,1,4,4
2016-02-04,45327000,Metropolis,2,2,11,4
2016-02-04,45327000,Shuka,1,1,8,8
2016-02-04,45327000,Shuka,1,2,4,4
2016-02-04,45327000,Shuka,2,2,4,8
2016-02-04,45327000,Shuka,2,3,4,4
2016-02-04,45328000,Himki,1,1,8,8
2016-02-04,45328000,Himki,1,2,4,8
2016-02-04,45328000,Himki,1,3,8,8
2016-02-04,45328000,Himki,2,1,4,4
2016-02-04,45328000,Himki,2,2,4,11
2016-02-04,45328000,Metropolis,1,2,19,8
2016-02-04,45328000,Metropolis,1,3,11,8
2016-02-04,45328000,Metropolis,1,4,4,
2016-02-04,45328000,Metropolis,2,1,8,
2016-02-04,45328000,Metropolis,2,2,4,8
2016-02-04,45328000,Metropolis,2,3,8,8
2016-02-04,45328000,Shuka,1,2,15,11
2016-02-04,45328000,Shuka,2,1,4,
2016-02-04,45328000,Shuka,2,2,8,8
2016-02-04,45328000,Shuka,2,3,4,8
2016-02-04,45329000,Himki,1,1,8,
2016-02-04,45329000,Himki,1,2,11,11
2016-02-04,45329000,Himki,1,3,15,8
2016-02-04,45329000,Himki,2,1,8,
2016-02-04,45329000,Metropolis,1,2,15,8
2016-02-04,45329000,Metropolis,1,3,8,
