dt,hour,tid,gender,age,customers_cnt
2016-02-27,0,Himki,1,2,27
2016-02-27,0,Himki,1,3,30
2016-02-27,0,Himki,1,4,15
2016-02-27,0,Himki,2,2,6
2016-02-27,0,Himki,2,3,8
2016-02-27,0,Himki,2,4,11
2016-02-27,0,Metropolis,1,1,11
2016-02-27,0,Metropolis,1,2,34
2016-02-27,0,Metropolis,1,3,11
2016-02-27,0,Metropolis,2,1,8
2016-02-27,0,Metropolis,2,2,4
2016-02-27,0,Metropolis,2,3,19
2016-02-27,0,Metropolis,2,4,4
2016-02-27,0,Shuka,1,2,4
2016-02-27,0,Shuka,1,3,7
2016-02-27,0,Shuka,1,4,7
2016-02-27,0,Shuka,2,2,4
2016-02-27,1,Himki,1,1,8
2016-02-27,1,Himki,1,2,23
2016-02-27,1,Himki,1,3,11
2016-02-27,1,Himki,1,4,4
2016-02-27,1,Himki,2,2,8
2016-02-27,1,Himki,2,3,4
2016-02-27,1,Himki,2,4,4
2016-02-27,1,Metropolis,1,1,19
2016-02-27,1,Metropolis,1,2,23
2016-02-27,1,Metropolis,1,3,22
2016-02-27,1,Metropolis,1,4,11
2016-02-27,1,Metropolis,2,2,11
2016-02-27,1,Metropolis,2,3,4
2016-02-27,1,Metropolis,2,4,8
2016-02-27,1,Shuka,1,2,4
2016-02-27,1,Shuka,1,3,4
2016-02-27,1,Shuka,1,4,4
2016-02-27,1,Shuka,2,1,4
2016-02-27,1,Shuka,2,2,4
2016-02-27,1,Shuka,2,4,4
2016-02-27,2,Himki,1,1,4
2016-02-27,2,Himki,1,2,64
2016-02-27,2,Himki,1,3,11
2016-02-27,2,Himki,1,4,4
2016-02-27,2,Himki,2,1,4
2016-02-27,2,Himki,2,2,8
2016-02-27,2,Himki,2,3,4
2016-02-27,2,Himki,2,4,8
2016-02-27,2,Metropolis,1,1,7
2016-02-27,2,Metropolis,1,2,30
2016-02-27,2,Metropolis,1,3,15
2016-02-27,2,Metropolis,1,4,8
2016-02-27,2,Metropolis,2,2,11
2016-02-27,2,Metropolis,2,3,4
2016-02-27,2,Shuka,1,2,11
2016-02-27,2,Shuka,1,4,15
2016-02-27,2,Shuka,2,1,4
2016-02-27,2,Shuka,2,3,4
2016-02-27,2,Shuka,2,4,4
2016-02-27,3,Himki,1,1,8
2016-02-27,3,Himki,1,2,30
2016-02-27,3,Himki,1,3,17
2016-02-27,3,Himki,1,4,4
2016-02-27,3,Himki,2,1,8
2016-02-27,3,Himki,2,2,14
2016-02-27,3,Himki,2,3,11
2016-02-27,3,Metropolis,1,1,11
2016-02-27,3,Metropolis,1,2,30
2016-02-27,3,Metropolis,1,3,19
2016-02-27,3,Metropolis,1,4,15
2016-02-27,3,Metropolis,2,1,11
2016-02-27,3,Metropolis,2,2,30
2016-02-27,3,Metropolis,2,3,8
2016-02-27,3,Shuka,1,2,11
2016-02-27,3,Shuka,1,3,4
2016-02-27,3,Shuka,1,4,4
2016-02-27,3,Shuka,2,1,4
2016-02-27,3,Shuka,2,2,4
2016-02-27,3,Shuka,2,4,4
2016-02-27,4,Himki,1,1,34
2016-02-27,4,Himki,1,2,53
2016-02-27,4,Himki,1,3,38
2016-02-27,4,Himki,1,4,26
2016-02-27,4,Himki,2,1,7
2016-02-27,4,Himki,2,2,38
2016-02-27,4,Himki,2,3,19
2016-02-27,4,Himki,2,4,27
2016-02-27,4,Metropolis,1,1,35
2016-02-27,4,Metropolis,1,2,98
2016-02-27,4,Metropolis,1,3,30
2016-02-27,4,Metropolis,1,4,30
2016-02-27,4,Metropolis,2,1,11
2016-02-27,4,Metropolis,2,2,23
2016-02-27,4,Metropolis,2,3,19
2016-02-27,4,Metropolis,2,4,8
2016-02-27,4,Shuka,1,2,27
2016-02-27,4,Shuka,1,3,7
2016-02-27,4,Shuka,1,4,11
2016-02-27,4,Shuka,2,1,4
2016-02-27,4,Shuka,2,2,8
2016-02-27,4,Shuka,2,4,11
2016-02-27,5,Himki,1,1,34
2016-02-27,5,Himki,1,2,109
2016-02-27,5,Himki,1,3,83
2016-02-27,5,Himki,1,4,46
2016-02-27,5,Himki,2,1,4
2016-02-27,5,Himki,2,2,53
2016-02-27,5,Himki,2,3,42
2016-02-27,5,Himki,2,4,19
2016-02-27,5,Metropolis,1,1,57
2016-02-27,5,Metropolis,1,2,143
2016-02-27,5,Metropolis,1,3,49
2016-02-27,5,Metropolis,1,4,31
2016-02-27,5,Metropolis,2,1,8
2016-02-27,5,Metropolis,2,2,67
2016-02-27,5,Metropolis,2,3,30
2016-02-27,5,Metropolis,2,4,8
2016-02-27,5,Shuka,1,2,23
2016-02-27,5,Shuka,1,3,7
2016-02-27,5,Shuka,1,4,7
2016-02-27,5,Shuka,2,2,19
2016-02-27,5,Shuka,2,3,11
2016-02-27,5,Shuka,2,4,8
2016-02-27,6,Himki,1,1,76
2016-02-27,6,Himki,1,2,185
2016-02-27,6,Himki,1,3,133
2016-02-27,6,Himki,1,4,76
2016-02-27,6,Himki,2,1,49
2016-02-27,6,Himki,2,2,136
2016-02-27,6,Himki,2,3,72
2016-02-27,6,Himki,2,4,68
2016-02-27,6,Metropolis,1,1,68
2016-02-27,6,Metropolis,1,2,181
2016-02-27,6,Metropolis,1,3,69
2016-02-27,6,Metropolis,1,4,34
2016-02-27,6,Metropolis,2,1,38
2016-02-27,6,Metropolis,2,2,163
2016-02-27,6,Metropolis,2,3,65
2016-02-27,6,Metropolis,2,4,34
2016-02-27,6,Shuka,1,1,11
2016-02-27,6,Shuka,1,2,38
2016-02-27,6,Shuka,1,3,23
2016-02-27,6,Shuka,1,4,11
2016-02-27,6,Shuka,2,1,11
2016-02-27,6,Shuka,2,2,49
2016-02-27,6,Shuka,2,3,23
2016-02-27,6,Shuka,2,4,11
2016-02-27,7,Himki,1,1,95
2016-02-27,7,Himki,1,2,412
2016-02-27,7,Himki,1,3,281
2016-02-27,7,Himki,1,4,163
2016-02-27,7,Himki,2,1,63
2016-02-27,7,Himki,2,2,311
2016-02-27,7,Himki,2,3,244
2016-02-27,7,Himki,2,4,190
2016-02-27,7,Metropolis,1,1,83
2016-02-27,7,Metropolis,1,2,379
2016-02-27,7,Metropolis,1,3,148
2016-02-27,7,Metropolis,1,4,68
2016-02-27,7,Metropolis,2,1,72
2016-02-27,7,Metropolis,2,2,231
2016-02-27,7,Metropolis,2,3,132
2016-02-27,7,Metropolis,2,4,44
2016-02-27,7,Shuka,1,1,23
2016-02-27,7,Shuka,1,2,76
2016-02-27,7,Shuka,1,3,57
2016-02-27,7,Shuka,1,4,27
2016-02-27,7,Shuka,2,1,38
2016-02-27,7,Shuka,2,2,80
2016-02-27,7,Shuka,2,3,49
2016-02-27,7,Shuka,2,4,31
2016-02-27,8,Himki,1,1,83
2016-02-27,8,Himki,1,2,559
2016-02-27,8,Himki,1,3,379
2016-02-27,8,Himki,1,4,299
2016-02-27,8,Himki,2,1,138
2016-02-27,8,Himki,2,2,492
2016-02-27,8,Himki,2,3,276
2016-02-27,8,Himki,2,4,190
2016-02-27,8,Metropolis,1,1,178
2016-02-27,8,Metropolis,1,2,440
2016-02-27,8,Metropolis,1,3,191
2016-02-27,8,Metropolis,1,4,99
2016-02-27,8,Metropolis,2,1,118
2016-02-27,8,Metropolis,2,2,357
2016-02-27,8,Metropolis,2,3,204
2016-02-27,8,Metropolis,2,4,91
2016-02-27,8,Shuka,1,1,15
2016-02-27,8,Shuka,1,2,91
2016-02-27,8,Shuka,1,3,27
2016-02-27,8,Shuka,1,4,47
2016-02-27,8,Shuka,2,1,11
2016-02-27,8,Shuka,2,2,133
2016-02-27,8,Shuka,2,3,61
2016-02-27,8,Shuka,2,4,15
2016-02-27,9,Himki,1,1,133
2016-02-27,9,Himki,1,2,722
2016-02-27,9,Himki,1,3,493
2016-02-27,9,Himki,1,4,293
2016-02-27,9,Himki,2,1,103
2016-02-27,9,Himki,2,2,745
2016-02-27,9,Himki,2,3,379
2016-02-27,9,Himki,2,4,190
2016-02-27,9,Metropolis,1,1,136
2016-02-27,9,Metropolis,1,2,509
2016-02-27,9,Metropolis,1,3,306
2016-02-27,9,Metropolis,1,4,156
2016-02-27,9,Metropolis,2,1,194
2016-02-27,9,Metropolis,2,2,486
2016-02-27,9,Metropolis,2,3,271
2016-02-27,9,Metropolis,2,4,71
2016-02-27,9,Shuka,1,1,23
2016-02-27,9,Shuka,1,2,127
2016-02-27,9,Shuka,1,3,79
2016-02-27,9,Shuka,1,4,45
2016-02-27,9,Shuka,2,1,23
2016-02-27,9,Shuka,2,2,144
2016-02-27,9,Shuka,2,3,80
2016-02-27,9,Shuka,2,4,49
2016-02-27,10,Himki,1,1,137
2016-02-27,10,Himki,1,2,1074
2016-02-27,10,Himki,1,3,476
2016-02-27,10,Himki,1,4,306
2016-02-27,10,Himki,2,1,146
2016-02-27,10,Himki,2,2,862
2016-02-27,10,Himki,2,3,372
2016-02-27,10,Himki,2,4,334
2016-02-27,10,Metropolis,1,1,190
2016-02-27,10,Metropolis,1,2,611
2016-02-27,10,Metropolis,1,3,298
2016-02-27,10,Metropolis,1,4,207
2016-02-27,10,Metropolis,2,1,266
2016-02-27,10,Metropolis,2,2,606
2016-02-27,10,Metropolis,2,3,324
2016-02-27,10,Metropolis,2,4,129
2016-02-27,10,Shuka,1,1,4
2016-02-27,10,Shuka,1,2,182
2016-02-27,10,Shuka,1,3,72
2016-02-27,10,Shuka,1,4,23
2016-02-27,10,Shuka,2,1,27
2016-02-27,10,Shuka,2,2,167
2016-02-27,10,Shuka,2,3,102
2016-02-27,10,Shuka,2,4,42
2016-02-27,11,Himki,1,1,129
2016-02-27,11,Himki,1,2,984
2016-02-27,11,Himki,1,3,628
2016-02-27,11,Himki,1,4,311
2016-02-27,11,Himki,2,1,199
2016-02-27,11,Himki,2,2,989
2016-02-27,11,Himki,2,3,433
2016-02-27,11,Himki,2,4,310
2016-02-27,11,Metropolis,1,1,238
2016-02-27,11,Metropolis,1,2,730
2016-02-27,11,Metropolis,1,3,327
2016-02-27,11,Metropolis,1,4,207
2016-02-27,11,Metropolis,2,1,324
2016-02-27,11,Metropolis,2,2,876
2016-02-27,11,Metropolis,2,3,375
2016-02-27,11,Metropolis,2,4,246
2016-02-27,11,Shuka,1,1,30
2016-02-27,11,Shuka,1,2,167
2016-02-27,11,Shuka,1,3,91
2016-02-27,11,Shuka,1,4,37
2016-02-27,11,Shuka,2,1,38
2016-02-27,11,Shuka,2,2,194
2016-02-27,11,Shuka,2,3,117
2016-02-27,11,Shuka,2,4,53
2016-02-27,12,Himki,1,1,227
2016-02-27,12,Himki,1,2,1022
2016-02-27,12,Himki,1,3,646
2016-02-27,12,Himki,1,4,328
2016-02-27,12,Himki,2,1,171
2016-02-27,12,Himki,2,2,989
2016-02-27,12,Himki,2,3,439
2016-02-27,12,Himki,2,4,297
2016-02-27,12,Metropolis,1,1,292
2016-02-27,12,Metropolis,1,2,795
2016-02-27,12,Metropolis,1,3,518
2016-02-27,12,Metropolis,1,4,211
2016-02-27,12,Metropolis,2,1,352
2016-02-27,12,Metropolis,2,2,1030
2016-02-27,12,Metropolis,2,3,433
2016-02-27,12,Metropolis,2,4,258
2016-02-27,12,Shuka,1,1,34
2016-02-27,12,Shuka,1,2,188
2016-02-27,12,Shuka,1,3,108
2016-02-27,12,Shuka,1,4,45
2016-02-27,12,Shuka,2,1,34
2016-02-27,12,Shuka,2,2,189
2016-02-27,12,Shuka,2,3,91
2016-02-27,12,Shuka,2,4,64
2016-02-27,13,Himki,1,1,190
2016-02-27,13,Himki,1,2,1306
2016-02-27,13,Himki,1,3,608
2016-02-27,13,Himki,1,4,320
2016-02-27,13,Himki,2,1,216
2016-02-27,13,Himki,2,2,1119
2016-02-27,13,Himki,2,3,594
2016-02-27,13,Himki,2,4,320
2016-02-27,13,Metropolis,1,1,339
2016-02-27,13,Metropolis,1,2,978
2016-02-27,13,Metropolis,1,3,463
2016-02-27,13,Metropolis,1,4,295
2016-02-27,13,Metropolis,2,1,392
2016-02-27,13,Metropolis,2,2,978
2016-02-27,13,Metropolis,2,3,507
2016-02-27,13,Metropolis,2,4,231
2016-02-27,13,Shuka,1,1,34
2016-02-27,13,Shuka,1,2,203
2016-02-27,13,Shuka,1,3,110
2016-02-27,13,Shuka,1,4,53
2016-02-27,13,Shuka,2,1,42
2016-02-27,13,Shuka,2,2,228
2016-02-27,13,Shuka,2,3,135
2016-02-27,13,Shuka,2,4,64
2016-02-27,14,Himki,1,1,194
2016-02-27,14,Himki,1,2,1316
2016-02-27,14,Himki,1,3,709
2016-02-27,14,Himki,1,4,282
2016-02-27,14,Himki,2,1,236
2016-02-27,14,Himki,2,2,1106
2016-02-27,14,Himki,2,3,492
2016-02-27,14,Himki,2,4,292
2016-02-27,14,Metropolis,1,1,288
2016-02-27,14,Metropolis,1,2,974
2016-02-27,14,Metropolis,1,3,463
2016-02-27,14,Metropolis,1,4,266
2016-02-27,14,Metropolis,2,1,443
2016-02-27,14,Metropolis,2,2,1008
2016-02-27,14,Metropolis,2,3,492
2016-02-27,14,Metropolis,2,4,204
2016-02-27,14,Shuka,1,1,15
2016-02-27,14,Shuka,1,2,239
2016-02-27,14,Shuka,1,3,106
2016-02-27,14,Shuka,1,4,71
2016-02-27,14,Shuka,2,1,80
2016-02-27,14,Shuka,2,2,178
2016-02-27,14,Shuka,2,3,117
2016-02-27,14,Shuka,2,4,34
2016-02-27,15,Himki,1,1,222
2016-02-27,15,Himki,1,2,1231
2016-02-27,15,Himki,1,3,606
2016-02-27,15,Himki,1,4,357
2016-02-27,15,Himki,2,1,247
2016-02-27,15,Himki,2,2,883
2016-02-27,15,Himki,2,3,544
2016-02-27,15,Himki,2,4,258
2016-02-27,15,Metropolis,1,1,312
2016-02-27,15,Metropolis,1,2,979
2016-02-27,15,Metropolis,1,3,531
2016-02-27,15,Metropolis,1,4,238
2016-02-27,15,Metropolis,2,1,436
2016-02-27,15,Metropolis,2,2,1073
2016-02-27,15,Metropolis,2,3,411
2016-02-27,15,Metropolis,2,4,188
2016-02-27,15,Shuka,1,1,23
2016-02-27,15,Shuka,1,2,162
2016-02-27,15,Shuka,1,3,80
2016-02-27,15,Shuka,1,4,61
2016-02-27,15,Shuka,2,1,64
2016-02-27,15,Shuka,2,2,269
2016-02-27,15,Shuka,2,3,88
2016-02-27,15,Shuka,2,4,19
2016-02-27,16,Himki,1,1,302
2016-02-27,16,Himki,1,2,1236
2016-02-27,16,Himki,1,3,650
2016-02-27,16,Himki,1,4,273
2016-02-27,16,Himki,2,1,185
2016-02-27,16,Himki,2,2,958
2016-02-27,16,Himki,2,3,436
2016-02-27,16,Himki,2,4,234
2016-02-27,16,Metropolis,1,1,342
2016-02-27,16,Metropolis,1,2,1013
2016-02-27,16,Metropolis,1,3,389
2016-02-27,16,Metropolis,1,4,143
2016-02-27,16,Metropolis,2,1,446
2016-02-27,16,Metropolis,2,2,1016
2016-02-27,16,Metropolis,2,3,371
2016-02-27,16,Metropolis,2,4,241
2016-02-27,16,Shuka,1,1,34
2016-02-27,16,Shuka,1,2,212
2016-02-27,16,Shuka,1,3,110
2016-02-27,16,Shuka,1,4,60
2016-02-27,16,Shuka,2,1,76
2016-02-27,16,Shuka,2,2,265
2016-02-27,16,Shuka,2,3,87
2016-02-27,16,Shuka,2,4,72
2016-02-27,17,Himki,1,1,298
2016-02-27,17,Himki,1,2,1193
2016-02-27,17,Himki,1,3,593
2016-02-27,17,Himki,1,4,226
2016-02-27,17,Himki,2,1,185
2016-02-27,17,Himki,2,2,855
2016-02-27,17,Himki,2,3,376
2016-02-27,17,Himki,2,4,306
2016-02-27,17,Metropolis,1,1,330
2016-02-27,17,Metropolis,1,2,905
2016-02-27,17,Metropolis,1,3,337
2016-02-27,17,Metropolis,1,4,135
2016-02-27,17,Metropolis,2,1,266
2016-02-27,17,Metropolis,2,2,935
2016-02-27,17,Metropolis,2,3,372
2016-02-27,17,Metropolis,2,4,216
2016-02-27,17,Shuka,1,1,65
2016-02-27,17,Shuka,1,2,155
2016-02-27,17,Shuka,1,3,102
2016-02-27,17,Shuka,1,4,30
2016-02-27,17,Shuka,2,1,71
2016-02-27,17,Shuka,2,2,202
2016-02-27,17,Shuka,2,3,68
2016-02-27,17,Shuka,2,4,45
2016-02-27,18,Himki,1,1,211
2016-02-27,18,Himki,1,2,888
2016-02-27,18,Himki,1,3,440
2016-02-27,18,Himki,1,4,223
2016-02-27,18,Himki,2,1,177
2016-02-27,18,Himki,2,2,791
2016-02-27,18,Himki,2,3,264
2016-02-27,18,Himki,2,4,201
2016-02-27,18,Metropolis,1,1,212
2016-02-27,18,Metropolis,1,2,754
2016-02-27,18,Metropolis,1,3,297
2016-02-27,18,Metropolis,1,4,86
2016-02-27,18,Metropolis,2,1,248
2016-02-27,18,Metropolis,2,2,674
2016-02-27,18,Metropolis,2,3,294
2016-02-27,18,Metropolis,2,4,133
2016-02-27,18,Shuka,1,1,57
2016-02-27,18,Shuka,1,2,133
2016-02-27,18,Shuka,1,3,60
2016-02-27,18,Shuka,1,4,15
2016-02-27,18,Shuka,2,1,30
2016-02-27,18,Shuka,2,2,155
2016-02-27,18,Shuka,2,3,38
2016-02-27,18,Shuka,2,4,19
2016-02-27,19,Himki,1,1,114
2016-02-27,19,Himki,1,2,576
2016-02-27,19,Himki,1,3,334
2016-02-27,19,Himki,1,4,170
2016-02-27,19,Himki,2,1,100
2016-02-27,19,Himki,2,2,451
2016-02-27,19,Himki,2,3,190
2016-02-27,19,Himki,2,4,159
2016-02-27,19,Metropolis,1,1,151
2016-02-27,19,Metropolis,1,2,439
2016-02-27,19,Metropolis,1,3,235
2016-02-27,19,Metropolis,1,4,58
2016-02-27,19,Metropolis,2,1,132
2016-02-27,19,Metropolis,2,2,380
2016-02-27,19,Metropolis,2,3,151
2016-02-27,19,Metropolis,2,4,57
2016-02-27,19,Shuka,1,1,11
2016-02-27,19,Shuka,1,2,80
2016-02-27,19,Shuka,1,3,57
2016-02-27,19,Shuka,1,4,23
2016-02-27,19,Shuka,2,1,15
2016-02-27,19,Shuka,2,2,68
2016-02-27,19,Shuka,2,3,30
2016-02-27,19,Shuka,2,4,11
2016-02-27,20,Himki,1,1,63
2016-02-27,20,Himki,1,2,443
2016-02-27,20,Himki,1,3,174
2016-02-27,20,Himki,1,4,71
2016-02-27,20,Himki,2,1,61
2016-02-27,20,Himki,2,2,218
2016-02-27,20,Himki,2,3,87
2016-02-27,20,Himki,2,4,61
2016-02-27,20,Metropolis,1,1,74
2016-02-27,20,Metropolis,1,2,224
2016-02-27,20,Metropolis,1,3,69
2016-02-27,20,Metropolis,1,4,42
2016-02-27,20,Metropolis,2,1,49
2016-02-27,20,Metropolis,2,2,168
2016-02-27,20,Metropolis,2,3,61
2016-02-27,20,Metropolis,2,4,65
2016-02-27,20,Shuka,1,1,11
2016-02-27,20,Shuka,1,2,19
2016-02-27,20,Shuka,1,3,8
2016-02-27,20,Shuka,1,4,3
2016-02-27,20,Shuka,2,1,8
2016-02-27,20,Shuka,2,2,19
2016-02-27,20,Shuka,2,3,11
2016-02-27,21,Himki,1,1,72
2016-02-27,21,Himki,1,2,212
2016-02-27,21,Himki,1,3,91
2016-02-27,21,Himki,1,4,34
2016-02-27,21,Himki,2,1,39
2016-02-27,21,Himki,2,2,83
2016-02-27,21,Himki,2,3,46
2016-02-27,21,Himki,2,4,19
2016-02-27,21,Metropolis,1,1,42
2016-02-27,21,Metropolis,1,2,91
2016-02-27,21,Metropolis,1,3,26
2016-02-27,21,Metropolis,1,4,23
2016-02-27,21,Metropolis,2,1,27
2016-02-27,21,Metropolis,2,2,30
2016-02-27,21,Metropolis,2,3,15
2016-02-27,21,Shuka,1,1,11
2016-02-27,21,Shuka,1,2,48
2016-02-27,21,Shuka,1,3,8
2016-02-27,21,Shuka,1,4,4
2016-02-27,21,Shuka,2,2,11
2016-02-27,22,Himki,1,1,42
2016-02-27,22,Himki,1,2,53
2016-02-27,22,Himki,1,3,38
2016-02-27,22,Himki,1,4,44
2016-02-27,22,Himki,2,1,4
2016-02-27,22,Himki,2,2,30
2016-02-27,22,Himki,2,3,30
2016-02-27,22,Himki,2,4,15
2016-02-27,22,Metropolis,1,1,30
2016-02-27,22,Metropolis,1,2,19
2016-02-27,22,Metropolis,1,3,11
2016-02-27,22,Metropolis,1,4,27
2016-02-27,22,Metropolis,2,1,4
2016-02-27,22,Metropolis,2,2,23
2016-02-27,22,Metropolis,2,3,19
2016-02-27,22,Metropolis,2,4,4
2016-02-27,22,Shuka,1,2,4
2016-02-27,22,Shuka,1,3,4
2016-02-27,22,Shuka,2,2,8
2016-02-27,22,Shuka,2,3,8
2016-02-27,23,Himki,1,1,8
2016-02-27,23,Himki,1,2,83
2016-02-27,23,Himki,1,3,23
2016-02-27,23,Himki,1,4,8
2016-02-27,23,Himki,2,2,23
2016-02-27,23,Himki,2,3,10
2016-02-27,23,Himki,2,4,8
2016-02-27,23,Metropolis,1,1,23
2016-02-27,23,Metropolis,1,2,76
2016-02-27,23,Metropolis,1,3,26
2016-02-27,23,Metropolis,1,4,4
2016-02-27,23,Metropolis,2,1,19
2016-02-27,23,Metropolis,2,2,30
2016-02-27,23,Metropolis,2,3,4
2016-02-27,23,Metropolis,2,4,7
2016-02-27,23,Shuka,1,1,4
2016-02-27,23,Shuka,1,3,4
2016-02-27,23,Shuka,2,1,4
2016-02-27,23,Shuka,2,2,11
2016-02-27,23,Shuka,2,3,23
2016-02-27,23,Shuka,2,4,4
2016-02-28,0,Himki,1,1,15
2016-02-28,0,Himki,1,2,41
2016-02-28,0,Himki,1,3,30
2016-02-28,0,Himki,1,4,8
2016-02-28,0,Himki,2,2,4
2016-02-28,0,Himki,2,3,8
2016-02-28,0,Himki,2,4,15
2016-02-28,0,Metropolis,1,1,4
2016-02-28,0,Metropolis,1,2,29
2016-02-28,0,Metropolis,1,3,15
2016-02-28,0,Metropolis,1,4,11
2016-02-28,0,Metropolis,2,1,11
2016-02-28,0,Metropolis,2,2,4
2016-02-28,0,Metropolis,2,3,4
2016-02-28,0,Metropolis,2,4,4
2016-02-28,0,Shuka,1,1,4
2016-02-28,0,Shuka,1,3,7
2016-02-28,0,Shuka,1,4,7
2016-02-28,0,Shuka,2,4,7
2016-02-28,1,Himki,1,1,11
2016-02-28,1,Himki,1,2,57
2016-02-28,1,Himki,1,3,19
2016-02-28,1,Himki,1,4,11
2016-02-28,1,Himki,2,1,4
2016-02-28,1,Himki,2,2,15
2016-02-28,1,Himki,2,4,11
2016-02-28,1,Metropolis,1,1,8
2016-02-28,1,Metropolis,1,2,19
2016-02-28,1,Metropolis,1,3,8
2016-02-28,1,Metropolis,1,4,8
2016-02-28,1,Metropolis,2,1,8
2016-02-28,1,Metropolis,2,2,26
2016-02-28,1,Metropolis,2,3,8
2016-02-28,1,Shuka,1,2,4
2016-02-28,1,Shuka,1,4,4
2016-02-28,1,Shuka,2,1,4
2016-02-28,1,Shuka,2,4,11
2016-02-28,2,Himki,1,1,11
2016-02-28,2,Himki,1,2,64
2016-02-28,2,Himki,1,3,19
2016-02-28,2,Himki,1,4,11
2016-02-28,2,Himki,2,1,4
2016-02-28,2,Himki,2,2,15
2016-02-28,2,Himki,2,3,8
2016-02-28,2,Himki,2,4,11
2016-02-28,2,Metropolis,1,1,19
2016-02-28,2,Metropolis,1,2,19
2016-02-28,2,Metropolis,1,3,15
2016-02-28,2,Metropolis,1,4,11
2016-02-28,2,Metropolis,2,2,19
2016-02-28,2,Shuka,1,2,30
2016-02-28,2,Shuka,1,3,11
2016-02-28,2,Shuka,2,1,4
2016-02-28,2,Shuka,2,2,4
2016-02-28,2,Shuka,2,4,4
2016-02-28,3,Himki,1,2,72
2016-02-28,3,Himki,1,3,18
2016-02-28,3,Himki,1,4,4
2016-02-28,3,Himki,2,2,23
2016-02-28,3,Himki,2,3,19
2016-02-28,3,Himki,2,4,4
2016-02-28,3,Metropolis,1,1,15
2016-02-28,3,Metropolis,1,2,34
2016-02-28,3,Metropolis,1,3,11
2016-02-28,3,Metropolis,1,4,19
2016-02-28,3,Metropolis,2,1,8
2016-02-28,3,Metropolis,2,2,38
2016-02-28,3,Metropolis,2,3,7
2016-02-28,3,Metropolis,2,4,4
2016-02-28,3,Shuka,1,2,4
2016-02-28,3,Shuka,2,1,4
2016-02-28,3,Shuka,2,2,8
2016-02-28,3,Shuka,2,3,11
2016-02-28,3,Shuka,2,4,4
2016-02-28,4,Himki,1,1,19
2016-02-28,4,Himki,1,2,38
2016-02-28,4,Himki,1,3,19
2016-02-28,4,Himki,1,4,8
2016-02-28,4,Himki,2,1,11
2016-02-28,4,Himki,2,2,27
2016-02-28,4,Himki,2,3,19
2016-02-28,4,Himki,2,4,15
2016-02-28,4,Metropolis,1,1,20
2016-02-28,4,Metropolis,1,2,59
2016-02-28,4,Metropolis,1,3,30
2016-02-28,4,Metropolis,1,4,23
2016-02-28,4,Metropolis,2,1,25
2016-02-28,4,Metropolis,2,2,27
2016-02-28,4,Metropolis,2,3,11
2016-02-28,4,Metropolis,2,4,11
2016-02-28,4,Shuka,1,1,4
2016-02-28,4,Shuka,1,2,11
2016-02-28,4,Shuka,1,3,11
2016-02-28,4,Shuka,1,4,15
2016-02-28,4,Shuka,2,1,4
2016-02-28,4,Shuka,2,2,8
2016-02-28,4,Shuka,2,3,11
2016-02-28,5,Himki,1,1,26
2016-02-28,5,Himki,1,2,81
2016-02-28,5,Himki,1,3,30
2016-02-28,5,Himki,1,4,23
2016-02-28,5,Himki,2,1,19
2016-02-28,5,Himki,2,2,57
2016-02-28,5,Himki,2,3,65
2016-02-28,5,Himki,2,4,46
2016-02-28,5,Metropolis,1,1,49
2016-02-28,5,Metropolis,1,2,123
2016-02-28,5,Metropolis,1,3,53
2016-02-28,5,Metropolis,1,4,9
2016-02-28,5,Metropolis,2,1,11
2016-02-28,5,Metropolis,2,2,42
2016-02-28,5,Metropolis,2,3,27
2016-02-28,5,Metropolis,2,4,8
2016-02-28,5,Shuka,1,1,4
2016-02-28,5,Shuka,1,2,15
2016-02-28,5,Shuka,1,3,15
2016-02-28,5,Shuka,1,4,4
2016-02-28,5,Shuka,2,2,15
2016-02-28,5,Shuka,2,3,11
2016-02-28,5,Shuka,2,4,8
2016-02-28,6,Himki,1,1,57
2016-02-28,6,Himki,1,2,249
2016-02-28,6,Himki,1,3,124
2016-02-28,6,Himki,1,4,86
2016-02-28,6,Himki,2,1,76
2016-02-28,6,Himki,2,2,102
2016-02-28,6,Himki,2,3,118
2016-02-28,6,Himki,2,4,117
2016-02-28,6,Metropolis,1,1,72
2016-02-28,6,Metropolis,1,2,148
2016-02-28,6,Metropolis,1,3,69
2016-02-28,6,Metropolis,1,4,15
2016-02-28,6,Metropolis,2,1,42
2016-02-28,6,Metropolis,2,2,106
2016-02-28,6,Metropolis,2,3,61
2016-02-28,6,Metropolis,2,4,42
2016-02-28,6,Shuka,1,1,7
2016-02-28,6,Shuka,1,2,30
2016-02-28,6,Shuka,1,3,15
2016-02-28,6,Shuka,1,4,4
2016-02-28,6,Shuka,2,1,11
2016-02-28,6,Shuka,2,2,65
2016-02-28,6,Shuka,2,3,34
2016-02-28,6,Shuka,2,4,4
2016-02-28,7,Himki,1,1,73
2016-02-28,7,Himki,1,2,371
2016-02-28,7,Himki,1,3,366
2016-02-28,7,Himki,1,4,197
2016-02-28,7,Himki,2,1,78
2016-02-28,7,Himki,2,2,360
2016-02-28,7,Himki,2,3,222
2016-02-28,7,Himki,2,4,163
2016-02-28,7,Metropolis,1,1,95
2016-02-28,7,Metropolis,1,2,314
2016-02-28,7,Metropolis,1,3,173
2016-02-28,7,Metropolis,1,4,53
2016-02-28,7,Metropolis,2,1,57
2016-02-28,7,Metropolis,2,2,231
