dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work,adm8_municipal_OKTMO_NAME
2016-02-12,45909000,Shuka,2,2,8,4,Покровское-Стрешнево
2016-02-12,45909000,Shuka,2,3,8,8,Покровское-Стрешнево
2016-02-12,45909000,Shuka,2,4,11,4,Покровское-Стрешнево
2016-02-12,45910000,Himki,1,1,4,,Покровское-Стрешнево
2016-02-12,45910000,Himki,1,2,4,,Покровское-Стрешнево
2016-02-12,45910000,Metropolis,1,2,15,4,Покровское-Стрешнево
2016-02-12,45910000,Metropolis,1,3,4,8,Покровское-Стрешнево
2016-02-12,45910000,Metropolis,1,4,4,,Покровское-Стрешнево
2016-02-12,45910000,Metropolis,2,1,8,,Покровское-Стрешнево
2016-02-12,45910000,Metropolis,2,2,15,4,Покровское-Стрешнево
2016-02-12,45910000,Metropolis,2,3,4,,Покровское-Стрешнево
2016-02-12,45910000,Shuka,1,2,19,4,Покровское-Стрешнево
2016-02-12,45910000,Shuka,1,3,8,,Покровское-Стрешнево
2016-02-12,45910000,Shuka,1,4,4,4,Покровское-Стрешнево
2016-02-12,45910000,Shuka,2,2,11,,Покровское-Стрешнево
2016-02-12,45910000,Shuka,2,3,11,8,Покровское-Стрешнево
2016-02-12,45911000,Himki,2,3,4,4,Покровское-Стрешнево
2016-02-12,45911000,Metropolis,1,2,19,,Покровское-Стрешнево
2016-02-12,45911000,Metropolis,1,3,4,4,Покровское-Стрешнево
2016-02-12,45911000,Metropolis,1,4,4,,Покровское-Стрешнево
2016-02-12,45911000,Metropolis,2,2,38,8,Покровское-Стрешнево
2016-02-12,45911000,Metropolis,2,3,4,4,Покровское-Стрешнево
2016-02-12,45911000,Metropolis,2,4,4,,Покровское-Стрешнево
2016-02-12,45911000,Shuka,1,2,11,4,Покровское-Стрешнево
2016-02-12,45911000,Shuka,2,2,8,4,Покровское-Стрешнево
2016-02-12,45912000,Himki,1,3,4,,Покровское-Стрешнево
2016-02-12,45912000,Metropolis,1,2,11,4,Покровское-Стрешнево
2016-02-12,45912000,Metropolis,1,4,8,8,Покровское-Стрешнево
2016-02-12,45912000,Metropolis,2,2,8,,Покровское-Стрешнево
2016-02-12,45912000,Metropolis,2,4,4,,Покровское-Стрешнево
2016-02-12,45912000,Shuka,1,1,4,,Покровское-Стрешнево
2016-02-12,45912000,Shuka,2,2,4,4,Покровское-Стрешнево
2016-02-12,45912000,Shuka,2,4,8,,Покровское-Стрешнево
2016-02-12,45913000,Himki,1,4,4,,Покровское-Стрешнево
2016-02-12,45913000,Metropolis,1,1,4,,Покровское-Стрешнево
2016-02-12,45913000,Metropolis,1,2,8,4,Покровское-Стрешнево
2016-02-12,45913000,Metropolis,1,3,4,4,Покровское-Стрешнево
2016-02-12,45913000,Metropolis,1,4,8,,Покровское-Стрешнево
2016-02-12,45913000,Metropolis,2,1,8,4,Покровское-Стрешнево
2016-02-12,45913000,Shuka,1,2,4,,Покровское-Стрешнево
2016-02-12,45913000,Shuka,2,1,4,,Покровское-Стрешнево
2016-02-12,45913000,Shuka,2,2,4,,Покровское-Стрешнево
2016-02-12,45914000,Himki,1,2,8,27,Покровское-Стрешнево
2016-02-12,45914000,Himki,1,3,4,15,Покровское-Стрешнево
2016-02-12,45914000,Himki,2,2,4,23,Покровское-Стрешнево
2016-02-12,45914000,Metropolis,1,2,15,27,Покровское-Стрешнево
2016-02-12,45914000,Metropolis,1,3,4,15,Покровское-Стрешнево
2016-02-12,45914000,Metropolis,1,4,8,19,Покровское-Стрешнево
2016-02-12,45914000,Metropolis,2,1,4,4,Покровское-Стрешнево
2016-02-12,45914000,Metropolis,2,2,30,34,Покровское-Стрешнево
2016-02-12,45914000,Metropolis,2,3,11,8,Покровское-Стрешнево
2016-02-12,45914000,Shuka,1,2,4,53,Покровское-Стрешнево
2016-02-12,45914000,Shuka,1,4,4,4,Покровское-Стрешнево
2016-02-12,45914000,Shuka,2,1,4,8,Покровское-Стрешнево
2016-02-12,45914000,Shuka,2,2,8,27,Покровское-Стрешнево
2016-02-12,45914000,Shuka,2,4,8,8,Покровское-Стрешнево
2016-02-12,45915000,Metropolis,1,2,8,8,Покровское-Стрешнево
2016-02-12,45915000,Metropolis,2,2,15,30,Покровское-Стрешнево
2016-02-12,45915000,Metropolis,2,3,8,19,Покровское-Стрешнево
2016-02-12,45915000,Metropolis,2,4,4,4,Покровское-Стрешнево
2016-02-12,45915000,Shuka,1,2,4,23,Покровское-Стрешнево
2016-02-12,45915000,Shuka,2,4,4,,Покровское-Стрешнево
2016-02-12,45916000,Himki,1,1,4,4,Покровское-Стрешнево
2016-02-12,45916000,Himki,1,2,4,4,Покровское-Стрешнево
2016-02-12,45916000,Himki,1,3,4,,Покровское-Стрешнево
2016-02-12,45916000,Himki,1,4,4,,Покровское-Стрешнево
2016-02-12,45916000,Metropolis,1,2,11,15,Покровское-Стрешнево
2016-02-12,45916000,Metropolis,2,2,34,4,Покровское-Стрешнево
2016-02-12,45916000,Metropolis,2,3,8,,Покровское-Стрешнево
2016-02-12,45916000,Shuka,1,2,8,4,Покровское-Стрешнево
2016-02-12,45916000,Shuka,1,3,4,4,Покровское-Стрешнево
2016-02-12,45916000,Shuka,2,2,11,4,Покровское-Стрешнево
2016-02-12,45917000,Himki,1,3,8,4,Покровское-Стрешнево
2016-02-12,45917000,Himki,2,3,4,,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,1,1,8,8,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,1,2,8,4,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,1,3,4,8,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,1,4,4,4,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,2,1,4,8,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,2,2,4,,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,2,3,4,,Покровское-Стрешнево
2016-02-12,45917000,Metropolis,2,4,8,8,Покровское-Стрешнево
2016-02-12,45917000,Shuka,1,2,8,4,Покровское-Стрешнево
2016-02-12,45917000,Shuka,2,2,4,,Покровское-Стрешнево
2016-02-12,45917000,Shuka,2,3,4,8,Покровское-Стрешнево
2016-02-12,45917000,Shuka,2,4,4,4,Покровское-Стрешнево
2016-02-12,45918000,Himki,2,1,4,,Покровское-Стрешнево
2016-02-12,45918000,Metropolis,1,1,8,8,Покровское-Стрешнево
2016-02-12,45918000,Metropolis,1,2,11,11,Покровское-Стрешнево
2016-02-12,45918000,Metropolis,1,3,8,,Покровское-Стрешнево
2016-02-12,45918000,Metropolis,1,4,8,,Покровское-Стрешнево
2016-02-12,45918000,Metropolis,2,1,4,,Покровское-Стрешнево
2016-02-12,45918000,Metropolis,2,2,19,11,Покровское-Стрешнево
2016-02-12,45918000,Shuka,1,2,8,4,Покровское-Стрешнево
2016-02-12,45918000,Shuka,1,3,8,11,Покровское-Стрешнево
2016-02-12,45918000,Shuka,1,4,4,4,Покровское-Стрешнево
2016-02-12,45918000,Shuka,2,2,4,4,Покровское-Стрешнево
2016-02-12,45919000,Himki,1,2,4,4,Покровское-Стрешнево
2016-02-12,45919000,Metropolis,1,1,4,,Покровское-Стрешнево
2016-02-12,45919000,Metropolis,1,2,30,15,Покровское-Стрешнево
2016-02-12,45919000,Metropolis,1,3,4,,Покровское-Стрешнево
2016-02-12,45919000,Metropolis,2,1,8,4,Покровское-Стрешнево
2016-02-12,45919000,Metropolis,2,2,8,4,Покровское-Стрешнево
2016-02-12,45919000,Metropolis,2,3,4,,Покровское-Стрешнево
2016-02-12,45919000,Shuka,2,1,8,,Покровское-Стрешнево
2016-02-12,45919000,Shuka,2,2,4,,Покровское-Стрешнево
2016-02-12,45919000,Shuka,2,3,4,8,Покровское-Стрешнево
2016-02-12,45920000,Himki,1,2,4,11,Покровское-Стрешнево
2016-02-12,45920000,Metropolis,1,2,19,19,Покровское-Стрешнево
2016-02-12,45920000,Metropolis,2,1,4,,Покровское-Стрешнево
2016-02-12,45920000,Metropolis,2,2,8,8,Покровское-Стрешнево
2016-02-12,45920000,Metropolis,2,3,4,,Покровское-Стрешнево
2016-02-12,45920000,Metropolis,2,4,4,4,Покровское-Стрешнево
2016-02-12,45920000,Shuka,2,1,4,,Покровское-Стрешнево
2016-02-12,45920000,Shuka,2,2,4,15,Покровское-Стрешнево
2016-02-12,45921000,Himki,1,2,8,,Покровское-Стрешнево
2016-02-12,45921000,Himki,1,4,4,,Покровское-Стрешнево
2016-02-12,45921000,Himki,2,2,4,,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,1,1,4,,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,1,2,8,4,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,1,3,4,,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,2,1,4,,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,2,2,15,4,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,2,3,4,,Покровское-Стрешнево
2016-02-12,45921000,Metropolis,2,4,4,4,Покровское-Стрешнево
2016-02-12,45921000,Shuka,1,1,4,8,Покровское-Стрешнево
2016-02-12,45921000,Shuka,1,2,8,4,Покровское-Стрешнево
2016-02-12,45921000,Shuka,1,3,4,4,Покровское-Стрешнево
2016-02-12,45921000,Shuka,2,2,27,15,Покровское-Стрешнево
2016-02-12,45922000,Himki,2,2,4,4,Покровское-Стрешнево
2016-02-12,45922000,Metropolis,1,2,27,4,Покровское-Стрешнево
2016-02-12,45922000,Metropolis,1,3,4,4,Покровское-Стрешнево
2016-02-12,45922000,Metropolis,1,4,4,,Покровское-Стрешнево
2016-02-12,45922000,Metropolis,2,1,8,,Покровское-Стрешнево
2016-02-12,45922000,Metropolis,2,2,23,4,Покровское-Стрешнево
2016-02-12,45922000,Metropolis,2,3,4,4,Покровское-Стрешнево
2016-02-12,45922000,Shuka,1,2,4,4,Покровское-Стрешнево
2016-02-12,45922000,Shuka,1,3,8,7,Покровское-Стрешнево
2016-02-12,45922000,Shuka,1,4,4,,Покровское-Стрешнево
2016-02-12,45922000,Shuka,2,2,27,8,Покровское-Стрешнево
2016-02-12,45922000,Shuka,2,3,4,,Покровское-Стрешнево
2016-02-12,45922000,Shuka,2,4,4,,Покровское-Стрешнево
2016-02-12,45923000,Himki,1,3,8,4,Покровское-Стрешнево
2016-02-12,45923000,Metropolis,1,1,4,4,Покровское-Стрешнево
2016-02-12,45923000,Metropolis,1,2,30,23,Покровское-Стрешнево
2016-02-12,45923000,Metropolis,1,3,4,,Покровское-Стрешнево
2016-02-12,45923000,Metropolis,2,1,8,,Покровское-Стрешнево
2016-02-12,45923000,Metropolis,2,2,23,4,Покровское-Стрешнево
2016-02-12,45923000,Metropolis,2,3,4,,Покровское-Стрешнево
2016-02-12,45923000,Shuka,1,2,23,15,Покровское-Стрешнево
2016-02-12,45923000,Shuka,2,1,4,,Покровское-Стрешнево
2016-02-12,45923000,Shuka,2,2,19,11,Покровское-Стрешнево
2016-02-12,45923000,Shuka,2,3,8,4,Покровское-Стрешнево
2016-02-12,45924000,Himki,1,2,11,15,Покровское-Стрешнево
2016-02-12,45924000,Himki,1,3,4,4,Покровское-Стрешнево
2016-02-12,45924000,Himki,2,3,4,4,Покровское-Стрешнево
2016-02-12,45924000,Metropolis,1,2,11,11,Покровское-Стрешнево
2016-02-12,45924000,Metropolis,1,3,11,8,Покровское-Стрешнево
2016-02-12,45924000,Metropolis,1,4,4,,Покровское-Стрешнево
2016-02-12,45924000,Metropolis,2,2,4,,Покровское-Стрешнево
2016-02-12,45924000,Metropolis,2,3,19,4,Покровское-Стрешнево
2016-02-12,45924000,Metropolis,2,4,4,,Покровское-Стрешнево
2016-02-12,45924000,Shuka,1,2,4,8,Покровское-Стрешнево
2016-02-12,45924000,Shuka,1,3,4,,Покровское-Стрешнево
2016-02-12,45924000,Shuka,2,1,4,4,Покровское-Стрешнево
2016-02-12,45924000,Shuka,2,4,4,4,Покровское-Стрешнево
2016-02-12,45925000,Himki,1,2,4,4,Покровское-Стрешнево
2016-02-12,45925000,Himki,1,3,4,,Покровское-Стрешнево
2016-02-12,45925000,Himki,2,3,4,4,Покровское-Стрешнево
2016-02-12,45925000,Metropolis,1,2,19,11,Покровское-Стрешнево
2016-02-12,45925000,Metropolis,1,4,4,4,Покровское-Стрешнево
2016-02-12,45925000,Metropolis,2,2,4,,Покровское-Стрешнево
2016-02-12,45925000,Metropolis,2,3,4,4,Покровское-Стрешнево
2016-02-12,45925000,Shuka,1,1,4,,Покровское-Стрешнево
2016-02-12,45925000,Shuka,1,2,8,15,Покровское-Стрешнево
2016-02-12,45925000,Shuka,1,3,15,8,Покровское-Стрешнево
2016-02-12,45925000,Shuka,1,4,4,,Покровское-Стрешнево
2016-02-12,45926000,Himki,1,2,4,8,Покровское-Стрешнево
2016-02-12,45926000,Himki,1,3,4,8,Покровское-Стрешнево
2016-02-12,45926000,Himki,2,1,4,,Покровское-Стрешнево
2016-02-12,45926000,Himki,2,2,4,,Покровское-Стрешнево
2016-02-12,45926000,Metropolis,1,1,4,,Покровское-Стрешнево
2016-02-12,45926000,Metropolis,1,2,11,4,Покровское-Стрешнево
2016-02-12,45926000,Metropolis,1,4,11,4,Покровское-Стрешнево
2016-02-12,45926000,Metropolis,2,1,8,,Покровское-Стрешнево
2016-02-12,45926000,Metropolis,2,2,8,4,Покровское-Стрешнево
2016-02-12,45926000,Metropolis,2,3,4,4,Покровское-Стрешнево
2016-02-12,45926000,Shuka,1,1,4,4,Покровское-Стрешнево
2016-02-12,45926000,Shuka,1,2,15,4,Покровское-Стрешнево
2016-02-12,45926000,Shuka,1,3,4,,Покровское-Стрешнево
2016-02-12,45926000,Shuka,1,4,4,,Покровское-Стрешнево
2016-02-12,45926000,Shuka,2,1,4,,Покровское-Стрешнево
2016-02-12,45926000,Shuka,2,2,4,,Покровское-Стрешнево
2016-02-12,45926000,Shuka,2,3,4,,Покровское-Стрешнево
2016-02-12,45926000,Shuka,2,4,4,,Покровское-Стрешнево
2016-02-12,45927000,Himki,1,1,15,19,Покровское-Стрешнево
2016-02-12,45927000,Himki,1,2,8,30,Покровское-Стрешнево
2016-02-12,45927000,Himki,1,3,11,15,Покровское-Стрешнево
2016-02-12,45927000,Himki,1,4,4,4,Покровское-Стрешнево
2016-02-12,45927000,Himki,2,2,15,11,Покровское-Стрешнево
2016-02-12,45927000,Himki,2,3,11,8,Покровское-Стрешнево
2016-02-12,45927000,Himki,2,4,4,4,Покровское-Стрешнево
2016-02-12,45927000,Metropolis,1,1,4,,Покровское-Стрешнево
